CustomerID,Gender,DateOfBirth,ZipPostalCode
142182,M,1989-08-03,40010
142231,M,1976-08-03,40010
142246,M,1967-08-03,20800
142284,F,1977-08-03,20800
142338,F,1959-08-03,40010
142346,F,1968-08-03,11000
142351,M,1963-08-03,20800
142355,M,1967-08-03,40010
142367,F,1997-08-03,20800
142382,M,1973-08-03,11000
142423,F,1993-08-03,20800
142430,F,1985-08-03,20800
142447,M,1977-08-03,20800
142450,M,1963-08-03,11000
142456,F,1974-08-03,11000
142462,F,1983-08-03,20800
142467,F,1976-08-03,11000
142473,M,1997-08-03,40010
142479,F,1968-08-03,11000
142485,M,1976-08-03,20800
142489,F,1970-08-03,11000
142517,M,1975-08-03,40010
142543,M,1965-08-03,20800
142553,M,1962-08-03,40010
142554,F,1989-08-03,11000
142561,M,1963-08-03,20800
142579,M,1991-08-03,11000
142581,M,1964-08-03,40010
142601,M,1958-08-03,40010
142629,M,1971-08-03,20800
142640,F,1978-08-03,40010
142701,M,1984-08-03,20800
142716,M,1960-08-03,11000
142764,F,1980-08-03,40010
142782,F,1996-08-03,11000
142818,M,1960-08-03,40010
142822,M,1973-08-03,11000
142823,F,1972-08-03,11000
142830,M,1960-08-03,11000
142832,M,1995-08-03,40010
142834,M,1980-08-03,40010
142835,F,1973-08-03,11000
142871,F,1968-08-03,20800
142877,F,1971-08-03,40010
142887,F,1993-08-03,11000
142895,M,1976-08-03,40010
142896,M,1987-08-03,20800
142920,M,1962-08-03,20800
142957,F,1966-08-03,11000
143000,M,1981-08-03,20800
143027,M,1978-08-03,20800
143051,F,1974-08-03,20800
143060,M,1978-08-03,11000
143084,F,1976-08-03,20800
143087,F,1969-08-03,40010
143090,M,1965-08-03,11000
143091,F,1967-08-03,40010
143100,M,1986-08-03,40010
143117,M,1961-08-03,11000
143120,M,1960-08-03,11000
143134,F,1981-08-03,20800
143145,F,1973-08-03,40010
143288,F,1986-08-03,20800
143289,F,1986-08-03,40010
143304,M,1969-08-03,40010
143314,F,1992-08-03,20800
143326,M,1960-08-03,40010
143333,M,1975-08-03,40010
143387,M,1996-08-03,20800
143396,F,1968-08-03,20800
143425,F,1973-08-03,11000
143451,F,1985-08-03,20800
143517,F,1965-08-03,40010
143525,M,1976-08-03,40010
143595,M,1980-08-03,20800
143604,M,1957-08-03,20800
143607,M,1965-08-03,20800
143667,M,1958-08-03,40010
143674,F,1984-08-03,20800
143759,F,1978-08-03,20800
143760,M,1974-08-03,40010
143763,M,1986-08-03,11000
143779,M,1962-08-03,40010
143793,F,1966-08-03,20800
143817,M,1965-08-03,20800
143829,F,1982-08-03,40010
143833,M,1959-08-03,40010
143834,M,1993-08-03,11000
143842,M,1982-08-03,20800
143912,M,1975-08-03,40010
143940,M,1997-08-03,40010
143942,M,1966-08-03,40010
143945,M,1997-08-03,20800
143958,F,1979-08-03,20800
143965,M,1973-08-03,40010
143976,F,1993-08-03,40010
143982,F,1981-08-03,20800
143991,F,1977-08-03,20800
144008,F,1988-08-03,11000
144027,F,1958-08-03,20800
144035,F,1988-08-03,11000
144063,M,1987-08-03,11000
144064,F,1965-08-03,11000
144081,M,1979-08-03,11000
144098,M,1974-08-03,20800
144134,F,1969-08-03,20800
144143,F,1981-08-03,40010
144147,F,1997-08-03,40010
144158,F,1981-08-03,20800
144179,F,1967-08-03,11000
144303,F,1987-08-03,20800
144433,M,1975-08-03,11000
144455,M,1981-08-03,11000
144458,F,1995-08-03,20800
144486,M,1988-08-03,11000
144487,F,1968-08-03,11000
144527,F,1977-08-03,11000
144547,F,1991-08-03,20800
144596,M,1995-08-03,20800
144607,F,1973-08-03,20800
144618,M,1969-08-03,40010
144647,F,1978-08-03,40010
144660,F,1961-08-03,20800
144672,M,1963-08-03,40010
144702,M,1960-08-03,11000
144742,F,1981-08-03,40010
144746,F,1987-08-03,40010
144749,M,1973-08-03,40010
144763,M,1958-08-03,11000
144773,M,1996-08-03,11000
144780,F,1981-08-03,40010
144785,F,1989-08-03,40010
144803,M,1975-08-03,40010
144805,M,1977-08-03,40010
144821,M,1995-08-03,11000
144826,M,1977-08-03,20800
144845,F,1990-08-03,11000
144890,F,1974-08-03,40010
144901,M,1961-08-03,40010
144902,M,1964-08-03,40010
144904,M,1962-08-03,40010
144909,M,1971-08-03,40010
144915,F,1974-08-03,40010
144933,M,1966-08-03,20800
144949,M,1960-08-03,40010
144957,M,1997-08-03,11000
144958,F,1980-08-03,11000
144970,M,1959-08-03,11000
144972,M,1957-08-03,11000
144987,M,1994-08-03,11000
145016,F,1993-08-03,20800
145029,F,1980-08-03,11000
145031,M,1988-08-03,11000
145036,M,1993-08-03,40010
145046,M,1995-08-03,11000
145056,F,1992-08-03,20800
145101,M,1969-08-03,40010
145147,M,1968-08-03,40010
145154,M,1961-08-03,40010
145180,F,1970-08-03,11000
145270,M,1966-08-03,40010
145290,M,1997-08-03,11000
145329,F,1963-08-03,11000
145337,M,1962-08-03,40010
145387,F,1968-08-03,11000
145401,F,1990-08-03,40010
145403,F,1965-08-03,20800
145430,M,1977-08-03,11000
145458,M,1959-08-03,40010
145461,M,1997-08-03,11000
145463,F,1988-08-03,11000
145493,M,1979-08-03,20800
145512,F,1982-08-03,40010
145518,F,1978-08-03,20800
145521,M,1966-08-03,11000
145522,M,1977-08-03,20800
145528,F,1968-08-03,20800
145539,M,1975-08-03,11000
145569,F,1969-08-03,40010
145570,M,1976-08-03,40010
145595,F,1992-08-03,40010
145621,F,1960-08-03,11000
145649,F,1991-08-03,20800
145654,F,1965-08-03,40010
145663,F,1983-08-03,40010
145668,F,1979-08-03,11000
145676,M,1958-08-03,40010
145688,M,1959-08-03,20800
145712,M,1960-08-03,11000
145732,F,1958-08-03,11000
145744,M,1957-08-03,20800
145750,M,1960-08-03,20800
145760,M,1964-08-03,20800
145827,F,1978-08-03,11000
145835,M,1984-08-03,40010
145842,F,1990-08-03,20800
145845,F,1981-08-03,20800
145861,F,1985-08-03,20800
145870,M,1972-08-03,11000
145880,F,1981-08-03,40010
145893,M,1971-08-03,11000
145897,M,1969-08-03,11000
145921,M,1957-08-03,40010
145922,M,1979-08-03,20800
145928,F,1981-08-03,11000
145937,M,1967-08-03,40010
145968,M,1964-08-03,40010
145970,M,1973-08-03,11000
145979,F,1980-08-03,11000
145984,M,1989-08-03,11000
145991,F,1981-08-03,20800
146011,F,1987-08-03,20800
146018,F,1987-08-03,11000
146068,F,1969-08-03,11000
146084,F,1971-08-03,40010
146089,F,1967-08-03,11000
146093,M,1961-08-03,11000
146107,F,1997-08-03,11000
146121,M,1963-08-03,40010
146127,M,1969-08-03,40010
146151,F,1979-08-03,11000
146163,M,1969-08-03,40010
146196,F,1992-08-03,20800
146199,M,1972-08-03,11000
146202,F,1978-08-03,11000
146206,F,1974-08-03,20800
146221,M,1991-08-03,40010
146263,F,1973-08-03,40010
146266,M,1994-08-03,11000
146271,F,1975-08-03,11000
146277,F,1981-08-03,11000
146288,M,1969-08-03,40010
146295,M,1972-08-03,40010
146310,M,1987-08-03,20800
146321,M,1984-08-03,11000
146330,F,1970-08-03,11000
146348,M,1963-08-03,40010
146349,M,1964-08-03,40010
146359,M,1986-08-03,20800
146365,F,1983-08-03,40010
146378,M,1971-08-03,11000
146388,M,1964-08-03,20800
146391,M,1964-08-03,11000
146397,F,1971-08-03,11000
146412,M,1976-08-03,40010
146432,F,1969-08-03,11000
146437,M,1974-08-03,20800
146440,M,1985-08-03,20800
146482,M,1972-08-03,11000
146484,F,1967-08-03,11000
146485,M,1967-08-03,20800
146494,M,1972-08-03,11000
146495,F,1977-08-03,40010
146497,M,1997-08-03,11000
146529,F,1989-08-03,11000
146532,M,1977-08-03,20800
146534,M,1983-08-03,40010
146539,F,1977-08-03,20800
146546,F,1991-08-03,20800
146548,M,1991-08-03,11000
146550,M,1993-08-03,11000
146565,M,1969-08-03,40010
146584,M,1991-08-03,20800
146610,M,1992-08-03,20800
146626,F,1977-08-03,20800
146627,F,1994-08-03,11000
146643,F,1982-08-03,11000
146657,M,1974-08-03,40010
146696,F,1994-08-03,40010
146708,F,1980-08-03,20800
146726,F,1963-08-03,11000
146914,M,1989-08-03,20800
146923,F,1987-08-03,11000
146929,F,1984-08-03,40010
146977,F,1960-08-03,11000
146983,M,1961-08-03,20800
146995,F,1990-08-03,40010
147005,M,1982-08-03,40010
147008,M,1986-08-03,40010
147019,F,1971-08-03,40010
147029,F,1963-08-03,11000
147043,F,1974-08-03,40010
147063,F,1979-08-03,20800
147114,M,1963-08-03,40010
147126,M,1977-08-03,40010
147133,M,1963-08-03,20800
147141,M,1977-08-03,40010
147145,F,1965-08-03,11000
147168,M,1974-08-03,11000
147183,M,1973-08-03,20800
147194,F,1976-08-03,40010
147211,F,1986-08-03,20800
147214,M,1973-08-03,40010
147226,M,1975-08-03,40010
147251,M,1971-08-03,40010
147259,F,1987-08-03,20800
147268,M,1966-08-03,11000
147270,M,1959-08-03,40010
147304,M,1972-08-03,11000
147321,F,1963-08-03,20800
147337,F,1981-08-03,20800
147338,M,1968-08-03,40010
147350,M,1972-08-03,40010
147360,M,1963-08-03,40010
147362,M,1987-08-03,11000
147378,M,1991-08-03,20800
147380,F,1982-08-03,20800
147409,F,1992-08-03,20800
147415,F,1959-08-03,11000
147430,M,1957-08-03,20800
147438,M,1966-08-03,40010
147442,M,1961-08-03,40010
147446,F,1991-08-03,40010
147459,F,1988-08-03,11000
147473,M,1991-08-03,20800
147480,F,1980-08-03,11000
147501,M,1977-08-03,11000
147504,M,1959-08-03,20800
147512,F,1970-08-03,40010
147520,F,1994-08-03,20800
147527,F,1985-08-03,11000
147530,M,1980-08-03,11000
147549,M,1979-08-03,11000
147553,F,1982-08-03,11000
147559,M,1975-08-03,11000
147585,M,1995-08-03,11000
147595,F,1986-08-03,20800
147597,F,1971-08-03,20800
147599,M,1968-08-03,20800
147613,M,1970-08-03,40010
147623,M,1958-08-03,11000
147627,F,1984-08-03,20800
147640,M,1961-08-03,40010
147654,F,1996-08-03,20800
147662,M,1977-08-03,11000
147685,F,1996-08-03,40010
147704,M,1963-08-03,40010
147710,M,1995-08-03,11000
147717,M,1961-08-03,40010
147896,M,1992-08-03,20800
147898,M,1965-08-03,20800
147922,M,1995-08-03,11000
147973,M,1962-08-03,11000
148094,M,1959-08-03,11000
148111,M,1973-08-03,40010
148113,M,1964-08-03,11000
148142,F,1981-08-03,11000
148149,F,1963-08-03,11000
148170,M,1979-08-03,11000
148171,F,1957-08-03,40010
148200,F,1982-08-03,20800
148202,M,1992-08-03,20800
148212,M,1984-08-03,40010
148220,M,1973-08-03,11000
148263,M,1982-08-03,20800
148289,M,1962-08-03,40010
148304,F,1987-08-03,11000
148351,M,1976-08-03,40010
148387,F,1977-08-03,20800
148437,F,1990-08-03,40010
148441,M,1976-08-03,20800
148457,F,1981-08-03,40010
148463,M,1991-08-03,20800
148482,F,1964-08-03,40010
148541,M,1996-08-03,40010
148558,F,1991-08-03,11000
148595,F,1985-08-03,40010
148597,F,1980-08-03,40010
148607,M,1960-08-03,11000
148624,M,1978-08-03,11000
148630,M,1957-08-03,11000
148638,F,1967-08-03,11000
148644,M,1994-08-03,20800
148646,M,1961-08-03,40010
148647,M,1982-08-03,20800
148676,M,1960-08-03,40010
148719,M,1960-08-03,40010
148736,F,1971-08-03,40010
148772,F,1991-08-03,40010
148773,M,1994-08-03,11000
148775,F,1963-08-03,40010
148777,M,1977-08-03,40010
149503,M,1989-08-03,40010
149512,F,1979-08-03,11000
149513,M,1977-08-03,20800
149520,M,1983-08-03,11000
149524,F,1974-08-03,11000
149527,M,1971-08-03,20800
149533,M,1991-08-03,40010
149535,F,1993-08-03,11000
149551,M,1977-08-03,11000
149556,M,1977-08-03,20800
149562,M,1974-08-03,40010
149563,M,1971-08-03,40010
149572,F,1965-08-03,11000
149615,F,1976-08-03,11000
149623,F,1957-08-03,20800
149642,M,1964-08-03,40010
149659,F,1975-08-03,11000
149661,M,1957-08-03,20800
149668,M,1971-08-03,11000
149675,M,1959-08-03,20800
149682,F,1988-08-03,11000
149714,F,1990-08-03,11000
149733,M,1961-08-03,11000
149738,F,1989-08-03,20800
149741,M,1997-08-03,20800
149745,M,1995-08-03,11000
149748,M,1992-08-03,40010
149773,M,1977-08-03,11000
149783,M,1997-08-03,40010
149794,M,1974-08-03,40010
149796,F,1977-08-03,11000
149808,M,1960-08-03,11000
149813,M,1971-08-03,40010
149851,F,1963-08-03,11000
149852,M,1977-08-03,11000
149865,F,1986-08-03,20800
149872,M,1962-08-03,11000
149900,F,1978-08-03,20800
149930,M,1966-08-03,40010
149948,M,1983-08-03,11000
149956,M,1963-08-03,20800
149963,M,1957-08-03,11000
149981,F,1976-08-03,40010
149991,M,1980-08-03,11000
150006,F,1987-08-03,20800
150044,M,1976-08-03,20800
150059,F,1978-08-03,20800
150084,F,1970-08-03,11000
150114,F,1971-08-03,20800
150127,F,1988-08-03,11000
150129,F,1986-08-03,11000
150145,M,1962-08-03,11000
150152,M,1979-08-03,11000
150177,M,1963-08-03,11000
150182,F,1980-08-03,20800
150184,F,1986-08-03,20800
150187,M,1986-08-03,40010
150192,F,1990-08-03,20800
150209,F,1983-08-03,11000
150211,F,1966-08-03,40010
150257,M,1974-08-03,40010
150259,M,1971-08-03,40010
150262,F,1994-08-03,11000
150273,F,1985-08-03,20800
150279,M,1966-08-03,40010
150287,M,1961-08-03,11000
150302,M,1976-08-03,20800
150305,M,1968-08-03,40010
150322,F,1977-08-03,40010
150330,M,1967-08-03,11000
165605,F,1958-08-03,11000
165613,M,1983-08-03,11000
165620,F,1971-08-03,40010
165625,M,1982-08-03,40010
165628,M,1959-08-03,11000
165629,M,1971-08-03,11000
165630,M,1961-08-03,20800
165643,M,1979-08-03,40010
165671,M,1984-08-03,11000
165677,F,1987-08-03,20800
165711,F,1968-08-03,11000
165718,M,1970-08-03,40010
165721,M,1984-08-03,11000
165728,F,1963-08-03,11000
165739,F,1995-08-03,20800
165746,M,1959-08-03,40010
165766,F,1991-08-03,20800
165767,F,1983-08-03,20800
165778,M,1979-08-03,40010
165806,M,1970-08-03,40010
165807,F,1961-08-03,11000
165814,M,1972-08-03,11000
165827,F,1995-08-03,20800
165830,F,1975-08-03,20800
165860,F,1961-08-03,20800
165862,F,1988-08-03,20800
165863,M,1979-08-03,20800
165873,M,1979-08-03,11000
165908,F,1982-08-03,20800
165921,F,1996-08-03,40010
165931,F,1973-08-03,40010
165940,F,1986-08-03,40010
165958,F,1994-08-03,11000
165967,F,1992-08-03,40010
165968,M,1960-08-03,40010
165969,F,1988-08-03,11000
165971,F,1984-08-03,20800
165972,M,1994-08-03,20800
165973,F,1978-08-03,20800
166010,F,1965-08-03,20800
166014,M,1973-08-03,40010
166026,F,1979-08-03,20800
166033,M,1988-08-03,11000
166058,M,1976-08-03,20800
166059,F,1968-08-03,11000
166063,M,1967-08-03,11000
166069,M,1986-08-03,40010
166081,F,1970-08-03,40010
166083,F,1982-08-03,11000
166124,F,1964-08-03,20800
166126,F,1975-08-03,11000
166138,F,1974-08-03,11000
166142,M,1979-08-03,11000
166143,M,1983-08-03,11000
166169,M,1994-08-03,11000
166176,M,1974-08-03,40010
166185,M,1968-08-03,11000
166194,F,1998-08-03,11000
166195,F,1963-08-03,11000
166206,F,1981-08-03,20800
166232,F,1992-08-03,40010
166243,M,1981-08-03,20800
166255,F,1972-08-03,20800
166259,F,1994-08-03,40010
166262,F,1979-08-03,20800
166282,F,1984-08-03,20800
166298,M,1989-08-03,11000
166303,M,1971-08-03,20800
166330,M,1979-08-03,20800
166332,M,1982-08-03,40010
166334,M,1983-08-03,20800
166342,M,1962-08-03,40010
166353,M,1966-08-03,11000
166401,M,1976-08-03,11000
166406,F,1994-08-03,11000
166416,F,1998-08-03,40010
166418,F,1986-08-03,20800
166429,M,1974-08-03,20800
166473,F,1987-08-03,20800
166478,M,1976-08-03,11000
166508,M,1977-08-03,20800
166512,M,1984-08-03,11000
166513,F,1987-08-03,11000
166514,M,1996-08-03,20800
166515,M,1998-08-03,40010
166518,M,1959-08-03,40010
166528,M,1980-08-03,11000
166535,M,1973-08-03,40010
166539,F,1990-08-03,40010
166540,F,1986-08-03,20800
166552,M,1968-08-03,11000
166558,M,1992-08-03,20800
166560,M,1994-08-03,11000
166565,M,1968-08-03,40010
166566,F,1961-08-03,40010
166603,M,1986-08-03,40010
166632,M,1998-08-03,11000
166635,M,1976-08-03,40010
166639,F,1985-08-03,11000
166647,M,1979-08-03,11000
166662,F,1972-08-03,40010
166933,F,1973-08-03,11000
166939,F,1977-08-03,40010
166941,F,1983-08-03,20800
166946,F,1967-08-03,40010
166954,F,1993-08-03,20800
166957,F,1992-08-03,11000
166959,F,1999-08-03,11000
166975,M,1973-08-03,20800
166979,F,1987-08-03,20800
166984,M,1969-08-03,40010
166992,M,1977-08-03,40010
166996,M,1977-08-03,11000
166998,M,1990-08-03,40010
167010,F,1994-08-03,40010
167011,F,1968-08-03,40010
167017,F,1993-08-03,20800
167035,F,1975-08-03,20800
167038,F,1982-08-03,11000
167044,M,1976-08-03,11000
167073,F,1967-08-03,11000
167084,F,1982-08-03,40010
167096,M,1970-08-03,20800
167110,M,1976-08-03,11000
167113,M,1976-08-03,11000
167122,M,1994-08-03,11000
167125,F,1993-08-03,20800
167137,F,1994-08-03,40010
167140,M,1994-08-03,11000
167146,M,1971-08-03,20800
167176,M,1981-08-03,40010
167203,F,1962-08-03,40010
167205,F,1972-08-03,11000
167224,M,1975-08-03,20800
167228,F,1994-08-03,20800
167236,M,1990-08-03,11000
167238,M,1963-08-03,40010
167249,F,1995-08-03,11000
167256,F,1982-08-03,40010
167265,M,1984-08-03,40010
167268,F,1979-08-03,20800
167270,F,1968-08-03,11000
167273,M,1965-08-03,40010
167275,M,1961-08-03,40010
167289,M,1977-08-03,40010
167299,F,1993-08-03,20800
167321,F,1970-08-03,11000
167323,M,1972-08-03,20800
167325,F,1992-08-03,40010
167354,M,1965-08-03,40010
167374,M,1989-08-03,40010
167387,M,1998-08-03,20800
167393,M,1965-08-03,11000
167398,M,1983-08-03,20800
167399,F,1995-08-03,20800
167414,F,1980-08-03,20800
167420,M,1960-08-03,11000
167444,F,1998-08-03,11000
167446,M,1967-08-03,20800
167447,F,1990-08-03,20800
167449,F,1986-08-03,40010
167463,F,1997-08-03,40010
167466,M,1974-08-03,40010
167485,F,1974-08-03,40010
167495,M,1978-08-03,20800
167507,M,1968-08-03,40010
167509,F,1981-08-03,40010
167527,M,1985-08-03,20800
167531,M,1976-08-03,20800
167534,F,1962-08-03,40010
167540,M,1978-08-03,11000
167552,F,1963-08-03,20800
167554,M,1960-08-03,11000
167559,M,1967-08-03,11000
167561,M,1990-08-03,11000
167567,F,1979-08-03,11000
167570,F,1974-08-03,40010
167574,F,1980-08-03,40010
167578,M,1965-08-03,40010
167581,F,1983-08-03,20800
167604,M,1965-08-03,40010
167616,F,1984-08-03,20800
167618,F,1963-08-03,20800
167628,F,1987-08-03,11000
167629,F,1993-08-03,11000
167632,F,1977-08-03,20800
167652,M,1965-08-03,40010
167662,M,1962-08-03,20800
167663,M,1969-08-03,11000
167665,M,1959-08-03,11000
167670,M,1978-08-03,20800
167692,M,1982-08-03,11000
167705,F,1959-08-03,20800
167706,F,1965-08-03,20800
167737,M,1971-08-03,11000
167762,M,1969-08-03,40010
167768,F,1971-08-03,40010
167769,F,1976-08-03,11000
167790,F,1998-08-03,11000
167794,F,1997-08-03,40010
167804,F,1959-08-03,20800
167812,F,1973-08-03,11000
167814,M,1966-08-03,11000
167819,M,1971-08-03,20800
167846,M,1973-08-03,40010
167848,M,1974-08-03,40010
167851,F,1998-08-03,11000
167858,M,1968-08-03,40010
167864,M,1976-08-03,20800
167881,M,1976-08-03,20800
167883,M,1988-08-03,20800
167887,M,1979-08-03,11000
167889,M,1993-08-03,11000
167894,F,1979-08-03,11000
167896,M,1959-08-03,11000
167906,F,1994-08-03,40010
167910,F,1963-08-03,40010
167938,M,1996-08-03,11000
167942,M,1981-08-03,11000
167946,F,1985-08-03,11000
167948,F,1960-08-03,40010
167969,F,1985-08-03,20800
167972,M,1968-08-03,11000
167973,M,1998-08-03,20800
167979,M,1966-08-03,20800
167992,M,1972-08-03,20800
167994,M,1991-08-03,20800
168009,F,1992-08-03,11000
168013,M,1975-08-03,11000
168025,F,1964-08-03,11000
168035,M,1975-08-03,20800
168040,F,1975-08-03,11000
168049,F,1992-08-03,40010
168055,F,1986-08-03,11000
168066,M,1984-08-03,11000
168067,M,1991-08-03,20800
168071,M,1979-08-03,11000
168073,M,1972-08-03,40010
168079,F,1985-08-03,11000
168086,F,1990-08-03,11000
168088,F,1975-08-03,40010
168097,F,1970-08-03,20800
168100,M,1964-08-03,20800
168108,M,1967-08-03,20800
168113,F,1960-08-03,20800
168121,M,1982-08-03,20800
168123,M,1972-08-03,40010
168133,M,1976-08-03,40010
168140,F,1972-08-03,11000
168144,F,1999-08-03,11000
168152,M,1961-08-03,11000
168153,F,1988-08-03,11000
168155,M,1960-08-03,40010
168157,F,1989-08-03,20800
168210,F,1967-08-03,40010
168217,F,1999-08-03,40010
168219,F,1980-08-03,11000
168231,M,1969-08-03,20800
168257,F,1970-08-03,11000
168272,M,1988-08-03,20800
168283,M,1994-08-03,40010
168297,F,1959-08-03,11000
168300,M,1978-08-03,11000
168307,F,1984-08-03,40010
168312,F,1964-08-03,40010
168321,M,1986-08-03,11000
168324,M,1990-08-03,11000
168327,F,1998-08-03,11000
168346,F,1979-08-03,11000
168352,F,1981-08-03,40010
168377,F,1978-08-03,20800
168384,F,1963-08-03,40010
168414,F,1993-08-03,40010
168418,F,1996-08-03,11000
168431,F,1996-08-03,11000
168465,F,1961-08-03,11000
168468,F,1978-08-03,11000
168472,M,1979-08-03,40010
168473,M,1972-08-03,40010
168504,F,1998-08-03,11000
168508,M,1979-08-03,11000
168510,M,1962-08-03,40010
168519,M,1989-08-03,11000
168525,F,1987-08-03,40010
168533,M,1986-08-03,11000
168543,F,1976-08-03,40010
168545,F,1994-08-03,20800
168547,F,1996-08-03,20800
168576,F,1992-08-03,11000
168585,F,1998-08-03,40010
168598,M,1959-08-03,40010
168612,M,1966-08-03,11000
168613,M,1994-08-03,40010
168630,F,1977-08-03,40010
168662,M,1959-08-03,40010
168676,M,1996-08-03,40010
168678,M,1968-08-03,40010
168685,F,1969-08-03,20800
168693,F,1973-08-03,20800
168715,M,1969-08-03,11000
168717,M,1990-08-03,20800
168721,F,1990-08-03,40010
168723,M,1971-08-03,11000
168801,F,1995-08-03,40010
168806,M,1965-08-03,40010
168822,F,1974-08-03,40010
168834,F,1966-08-03,40010
168843,M,1970-08-03,20800
168851,F,1972-08-03,20800
168865,M,1973-08-03,11000
168870,M,1975-08-03,40010
168885,M,1971-08-03,20800
168886,F,1990-08-03,20800
168893,M,1986-08-03,20800
168912,F,1968-08-03,40010
168929,M,1971-08-03,11000
168935,F,1959-08-03,40010
168942,F,1985-08-03,40010
168944,F,1963-08-03,40010
168946,F,1979-08-03,11000
168952,F,1983-08-03,11000
168958,M,1960-08-03,11000
168965,F,1996-08-03,11000
168967,F,1960-08-03,11000
168971,F,1962-08-03,40010
169011,F,1967-08-03,40010
169013,F,1989-08-03,20800
169017,M,1975-08-03,40010
169019,M,1974-08-03,40010
169026,M,1980-08-03,11000
169031,F,1975-08-03,11000
169065,F,1979-08-03,20800
169084,F,1981-08-03,40010
169087,F,1972-08-03,11000
169097,M,1977-08-03,11000
169108,F,1989-08-03,20800
169114,M,1978-08-03,20800
169123,M,1962-08-03,20800
169150,F,1998-08-03,11000
169156,F,1966-08-03,40010
169172,M,1994-08-03,11000
169177,M,1979-08-03,40010
169197,M,1965-08-03,40010
169203,M,1971-08-03,40010
169211,F,1997-08-03,20800
169215,M,1978-08-03,11000
169219,F,1976-08-03,11000
169224,F,1986-08-03,20800
169230,M,1963-08-03,20800
169242,M,1973-08-03,40010
169246,M,1968-08-03,11000
169270,M,1984-08-03,40010
169282,M,1968-08-03,40010
169294,M,1959-08-03,11000
169319,F,1990-08-03,40010
169357,M,1973-08-03,40010
169371,M,1972-08-03,20800
169372,M,1973-08-03,40010
169373,M,1976-08-03,11000
169383,M,1967-08-03,11000
169384,F,1975-08-03,20800
169419,F,1971-08-03,40010
169421,F,1965-08-03,40010
169422,F,1982-08-03,11000
169446,F,1968-08-03,11000
169460,M,1965-08-03,11000
169462,F,1996-08-03,20800
169471,M,1974-08-03,40010
169485,F,1993-08-03,40010
169489,F,1979-08-03,40010
169510,F,1969-08-03,11000
169513,F,1966-08-03,11000
169524,M,1991-08-03,40010
169539,F,1962-08-03,11000
169552,F,1983-08-03,20800
169561,F,1979-08-03,40010
169572,F,1983-08-03,11000
169579,F,1979-08-03,11000
169585,M,1979-08-03,40010
169587,F,1989-08-03,20800
169597,M,1978-08-03,40010
169605,F,1993-08-03,40010
169615,M,1962-08-03,20800
169666,F,1974-08-03,20800
169668,M,1967-08-03,40010
169681,M,1988-08-03,11000
169684,F,1968-08-03,11000
169701,F,1994-08-03,11000
169710,M,1974-08-03,20800
169712,F,1997-08-03,11000
169763,F,1993-08-03,20800
169766,M,1991-08-03,11000
169767,M,1983-08-03,11000
169782,M,1968-08-03,40010
169790,F,1980-08-03,20800
169793,F,1971-08-03,20800
169808,F,1960-08-03,20800
169809,M,1967-08-03,40010
169821,F,1979-08-03,20800
169822,M,1990-08-03,20800
169834,F,1959-08-03,11000
169843,M,1965-08-03,40010
169848,M,1983-08-03,11000
169863,F,1969-08-03,11000
169869,F,1998-08-03,11000
169882,F,1962-08-03,40010
169883,F,1970-08-03,20800
169885,M,1970-08-03,11000
169891,M,1976-08-03,20800
169898,M,1980-08-03,20800
169901,M,1973-08-03,20800
169909,M,1991-08-03,40010
169911,M,1969-08-03,11000
169922,M,1979-08-03,20800
169934,F,1997-08-03,20800
169942,M,1966-08-03,40010
169943,M,1964-08-03,20800
169967,M,1970-08-03,11000
169987,M,1973-08-03,40010
169988,M,1981-08-03,11000
169992,M,1991-08-03,11000
169995,F,1994-08-03,20800
170005,F,1996-08-03,20800
170007,F,1990-08-03,11000
170017,F,1989-08-03,11000
170025,M,1974-08-03,20800
170035,F,1990-08-03,20800
170039,M,1963-08-03,40010
170053,M,1974-08-03,40010
170063,F,1982-08-03,11000
170080,F,1962-08-03,40010
170088,M,1988-08-03,11000
170093,F,1986-08-03,40010
170095,M,1966-08-03,40010
170098,M,1985-08-03,11000
170106,M,1965-08-03,20800
170122,F,1982-08-03,20800
170135,F,1983-08-03,11000
170146,F,1959-08-03,40010
170147,F,1978-08-03,40010
170161,F,1976-08-03,20800
170172,M,1979-08-03,20800
170175,F,1986-08-03,20800
170193,F,1980-08-03,11000
170197,F,1988-08-03,20800
170226,F,1974-08-03,40010
170248,M,1968-08-03,20800
170261,F,1978-08-03,40010
170296,F,1999-08-03,20800
170301,F,1963-08-03,40010
170316,F,1973-08-03,40010
170319,M,1984-08-03,40010
170322,M,1979-08-03,11000
170330,F,1997-08-03,11000
170331,M,1971-08-03,40010
170343,F,1960-08-03,11000
170356,M,1972-08-03,20800
170378,M,1963-08-03,40010
170390,M,1999-08-03,40010
170402,M,1985-08-03,20800
170404,M,1978-08-03,20800
170480,F,1986-08-03,11000
170490,F,1986-08-03,20800
170498,M,1977-08-03,11000
170504,M,1979-08-03,40010
170510,M,1964-08-03,11000
170513,M,1983-08-03,40010
170515,F,1998-08-03,40010
170516,M,1965-08-03,20800
170518,F,1997-08-03,11000
170526,M,1973-08-03,40010
170537,M,1986-08-03,20800
170552,F,1985-08-03,20800
170556,M,1973-08-03,40010
170603,F,1986-08-03,11000
170611,M,1965-08-03,40010
170615,M,1973-08-03,11000
170668,M,1967-08-03,11000
170671,F,1979-08-03,20800
